x,z
134657.478922569,5606.2108968099
134817.025698544,5589.43147786458
134976.572474518,5570.63956705729
135136.119250493,5563.69262695313
135295.666026467,5571.25846354167
135455.212802442,5597.71785481771
135614.759578417,5612.4922281901
135774.306354391,5628.55908203125
135933.853130366,5629.59977213542
136093.39990634,5614.6914469401
136252.946682315,5576.98323567708
136412.49345829,5529.72045898438
136572.040234264,5473.81294759115
136731.587010239,5411.02229817708
136891.133786213,5347.65161132813
137050.680562188,5306.27091471354
137210.227338163,5237.94868977865
137369.774114137,5158.94112141927
137529.320890112,5100.47778320313
137688.867666087,5009.67932128906
137848.414442061,4904.79341634115
138007.961218036,4825.34688313802
138167.50799401,4783.25744628906
138327.054769985,4779.29972330729
138486.60154596,4815.93766276042
138646.148321934,4912.2060139974
138805.695097909,5036.2548421224
138965.241873883,5129.82454427083
139124.788649858,5248.90702311198
139284.335425833,5371.42069498698
139443.882201807,5422.732421875
139603.428977782,5377.52905273438
139762.975753756,5311.10274251302
139922.522529731,5266.66776529948
140082.069305706,5223.46036783854
140241.61608168,5163.06176757813
140401.162857655,5106.17606608073
140560.709633629,5048.34106445313
140720.256409604,5052.13228352865
140879.803185579,5105.6298828125
141039.349961553,5189.54614257813
141198.896737528,5278.90258789063
141358.443513502,5367.72676595052
141517.990289477,5429.67256673177
141677.537065452,5458.79659016927
141837.083841426,5441.07661946615
141996.630617401,5417.63061523438
142156.177393376,5445.74169921875
142315.72416935,5508.00476074219
142475.270945325,5586.94490559896
142634.817721299,5628.16687011719
142794.364497274,5619.98795572917
142953.911273249,5573.53088378906
143113.458049223,5524.78063964844
143273.004825198,5492.00850423177
143432.551601172,5459.98225911458
143592.098377147,5435.49483235677
143751.645153122,5376.79915364583
143911.191929096,5279.22713216146
144070.738705071,5166.00773111979
144230.285481045,5072.71118164063
144389.83225702,5007.25744628906
